randNumCol,HW0-old,HW0-old - Max Points,HW0-old - Submission Time,HW0-old - Lateness (H:M:S),HW1,HW1 - Max Points,HW1 - Submission Time,HW1 - Lateness (H:M:S),HW2,HW2 - Max Points,HW2 - Submission Time,HW2 - Lateness (H:M:S),HW3,HW3 - Max Points,HW3 - Submission Time,HW3 - Lateness (H:M:S),HW4,HW4 - Max Points,HW4 - Submission Time,HW4 - Lateness (H:M:S),HW5,HW5 - Max Points,HW5 - Submission Time,HW5 - Lateness (H:M:S),HW6,HW6 - Max Points,HW6 - Submission Time,HW6 - Lateness (H:M:S),HW7,HW7 - Max Points,HW7 - Submission Time,HW7 - Lateness (H:M:S),HW8,HW8 - Max Points,HW8 - Submission Time,HW8 - Lateness (H:M:S),HW9,HW9 - Max Points,HW9 - Submission Time,HW9 - Lateness (H:M:S),HW10,HW10 - Max Points,HW10 - Submission Time,HW10 - Lateness (H:M:S),Midterm1,Midterm1 - Max Points,Midterm1 - Submission Time,Midterm1 - Lateness (H:M:S),Midterm1 conflict,Midterm1 conflict - Max Points,Midterm1 conflict - Submission Time,Midterm1 conflict - Lateness (H:M:S),Midterm1_Practice,Midterm1_Practice - Max Points,Midterm1_Practice - Submission Time,Midterm1_Practice - Lateness (H:M:S),Project_FA22,Project_FA22 - Max Points,Project_FA22 - Submission Time,Project_FA22 - Lateness (H:M:S),Project_FA22_code,Project_FA22_code - Max Points,Project_FA22_code - Submission Time,Project_FA22_code - Lateness (H:M:S),Project_Fa22_ExtraCredits,Project_Fa22_ExtraCredits - Max Points,Project_Fa22_ExtraCredits - Submission Time,Project_Fa22_ExtraCredits - Lateness (H:M:S),HW0,HW0 - Max Points,HW0 - Submission Time,HW0 - Lateness (H:M:S),Total Lateness (H:M:S)
612288045,,0.0,,00:00:00,40.0,55.0,2022-09-01 21:20:08 -0700,00:00:00,41.0,52.0,2022-09-08 20:52:07 -0700,00:00:00,43.0,53.0,2022-09-15 20:40:58 -0700,00:00:00,47.0,52.0,2022-09-24 21:17:05 -0700,00:00:00,49.0,52.0,2022-10-01 21:17:49 -0700,00:00:00,39.0,52.0,2022-10-13 18:21:44 -0700,00:00:00,42.0,52.0,2022-10-20 21:57:31 -0700,00:00:00,47.0,53.0,2022-10-27 21:40:53 -0700,00:00:00,46.0,53.0,2022-11-03 19:33:20 -0700,00:00:00,50.0,55.0,2022-11-17 20:04:03 -0800,00:00:00,145.0,150.0,2022-10-06 10:23:01 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,72.0,78.0,2022-12-02 19:21:51 -0800,00:00:00,2.0,2.0,2022-12-02 19:24:13 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
592063653,,0.0,2022-08-23 12:02:35 -0700,00:00:00,34.5,55.0,2022-08-31 15:42:06 -0700,00:00:00,45.0,52.0,2022-09-08 19:12:13 -0700,00:00:00,51.5,53.0,2022-09-15 20:37:39 -0700,00:00:00,50.5,52.0,2022-09-23 20:25:06 -0700,00:00:00,50.0,52.0,2022-09-30 19:13:09 -0700,00:00:00,52.0,52.0,2022-10-13 21:05:45 -0700,00:00:00,50.0,52.0,2022-10-20 19:20:02 -0700,00:00:00,47.0,53.0,2022-10-27 19:35:53 -0700,00:00:00,50.0,53.0,2022-11-03 20:43:31 -0700,00:00:00,,55.0,,00:00:00,108.0,150.0,2022-10-06 10:20:26 -0700,00:00:00,,150.0,,00:00:00,,150.0,2022-10-05 15:10:39 -0700,00:00:00,78.0,78.0,2022-12-02 17:52:48 -0800,00:00:00,2.0,2.0,2022-12-02 18:30:58 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
703728651,,0.0,,00:00:00,36.5,55.0,2022-09-01 10:06:55 -0700,00:00:00,49.0,52.0,2022-09-08 21:31:09 -0700,00:00:00,47.0,53.0,2022-09-15 16:41:16 -0700,00:00:00,43.0,52.0,2022-09-24 21:59:54 -0700,00:00:54,46.0,52.0,2022-10-01 20:25:33 -0700,00:00:00,50.0,52.0,2022-10-13 19:29:25 -0700,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,39.0,53.0,2022-11-03 21:37:43 -0700,00:00:00,55.0,55.0,2022-11-16 21:50:37 -0800,00:00:00,47.0,150.0,2022-10-06 10:15:56 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,76.5,78.0,2022-12-01 19:27:29 -0800,00:00:00,2.0,2.0,2022-11-30 22:52:55 -0800,00:00:00,3.5,15.0,2022-12-02 20:51:48 -0800,00:00:00,,0.0,,00:00:00,00:00:54
451874760,,0.0,,00:00:00,50.0,55.0,2022-08-31 17:01:34 -0700,00:00:00,50.0,52.0,2022-09-08 18:56:59 -0700,00:00:00,46.0,53.0,2022-09-15 15:53:42 -0700,00:00:00,46.5,52.0,2022-09-24 18:07:51 -0700,00:00:00,48.0,52.0,2022-10-01 19:30:03 -0700,00:00:00,47.0,52.0,2022-10-13 19:43:27 -0700,00:00:00,48.0,52.0,2022-10-20 21:54:13 -0700,00:00:00,,53.0,,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,138.5,150.0,2022-10-06 11:20:22 -0700,00:55:22,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 18:39:19 -0800,00:00:00,2.0,2.0,2022-12-02 18:50:35 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:55:22
646355412,,0.0,,00:00:00,52.5,55.0,2022-09-01 10:38:32 -0700,00:00:00,51.0,52.0,2022-09-07 21:34:46 -0700,00:00:00,51.5,53.0,2022-09-15 15:52:11 -0700,00:00:00,50.5,52.0,2022-09-24 21:11:26 -0700,00:00:00,52.0,52.0,2022-10-01 18:28:49 -0700,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,38.0,53.0,2022-11-03 21:25:05 -0700,00:00:00,55.0,55.0,2022-11-17 21:54:22 -0800,00:00:00,144.0,150.0,2022-10-06 14:05:49 -0700,03:40:49,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 21:51:09 -0800,00:00:00,2.0,2.0,2022-12-02 21:58:00 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,03:40:49
230651161,,0.0,,00:00:00,43.0,55.0,2022-09-01 21:11:05 -0700,00:00:00,44.0,52.0,2022-09-08 21:13:02 -0700,00:00:00,50.0,53.0,2022-09-15 21:34:48 -0700,00:00:00,49.0,52.0,2022-09-24 18:22:45 -0700,00:00:00,49.0,52.0,2022-09-30 17:43:17 -0700,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,100.0,150.0,2022-10-06 10:22:23 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,,78.0,,00:00:00,,2.0,,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
754375823,,0.0,,00:00:00,,55.0,,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,,78.0,,00:00:00,,2.0,,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
812260068,,0.0,,00:00:00,14.0,55.0,2022-09-01 20:37:34 -0700,00:00:00,9.0,52.0,2022-09-08 21:28:38 -0700,00:00:00,45.0,53.0,2022-09-15 21:38:42 -0700,00:00:00,35.5,52.0,2022-09-24 21:57:58 -0700,00:00:00,46.0,52.0,2022-10-01 21:57:15 -0700,00:00:00,43.0,52.0,2022-10-13 21:22:10 -0700,00:00:00,35.0,52.0,2022-10-20 21:52:32 -0700,00:00:00,45.0,53.0,2022-10-27 21:53:00 -0700,00:00:00,48.0,53.0,2022-11-03 21:37:44 -0700,00:00:00,50.0,55.0,2022-11-17 19:39:57 -0800,00:00:00,144.5,150.0,2022-10-06 10:24:44 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,74.5,78.0,2022-12-02 18:42:00 -0800,00:00:00,2.0,2.0,2022-12-02 18:43:43 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
951481595,,0.0,,00:00:00,37.0,55.0,2022-08-31 11:54:57 -0700,00:00:00,45.0,52.0,2022-09-08 12:16:12 -0700,00:00:00,32.0,53.0,2022-09-15 20:11:27 -0700,00:00:00,45.0,52.0,2022-09-24 19:21:05 -0700,00:00:00,46.0,52.0,2022-10-01 20:01:45 -0700,00:00:00,41.5,52.0,2022-10-13 18:00:15 -0700,00:00:00,41.0,52.0,2022-10-20 21:43:07 -0700,00:00:00,41.0,53.0,2022-10-27 21:51:52 -0700,00:00:00,41.0,53.0,2022-11-03 19:28:24 -0700,00:00:00,55.0,55.0,2022-11-17 09:56:42 -0800,00:00:00,129.5,150.0,2022-10-06 10:36:20 -0700,00:11:20,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 12:16:19 -0800,00:00:00,2.0,2.0,2022-12-02 12:06:16 -0800,00:00:00,14.5,15.0,2022-12-02 12:07:35 -0800,00:00:00,,0.0,2022-08-24 13:03:38 -0700,00:00:00,00:11:20
921076154,,0.0,,00:00:00,43.0,55.0,2022-09-01 20:08:36 -0700,00:00:00,48.0,52.0,2022-09-07 17:52:20 -0700,00:00:00,51.0,53.0,2022-09-15 13:13:46 -0700,00:00:00,47.0,52.0,2022-09-24 14:46:06 -0700,00:00:00,50.0,52.0,2022-10-01 14:30:03 -0700,00:00:00,39.0,52.0,2022-10-13 20:32:31 -0700,00:00:00,41.0,52.0,2022-10-20 20:19:26 -0700,00:00:00,48.0,53.0,2022-10-27 19:40:31 -0700,00:00:00,53.0,53.0,2022-11-03 20:37:19 -0700,00:00:00,,55.0,,00:00:00,122.5,150.0,2022-10-06 11:19:05 -0700,00:54:05,,150.0,,00:00:00,,150.0,,00:00:00,66.5,78.0,2022-12-02 21:01:28 -0800,00:00:00,2.0,2.0,2022-12-02 20:45:21 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-08-29 00:07:12 -0700,00:00:00,00:54:05
449241542,,0.0,,00:00:00,,55.0,,00:00:00,42.0,52.0,2022-09-08 21:50:53 -0700,00:00:00,18.0,53.0,2022-09-15 21:38:45 -0700,00:00:00,39.0,52.0,2022-09-24 20:56:31 -0700,00:00:00,10.0,52.0,2022-10-01 20:56:44 -0700,00:00:00,28.0,52.0,2022-10-13 21:26:54 -0700,00:00:00,23.0,52.0,2022-10-20 21:38:05 -0700,00:00:00,49.0,53.0,2022-11-05 18:25:57 -0700,212:26:57,40.0,53.0,2022-11-03 21:47:04 -0700,00:00:00,,55.0,,00:00:00,111.0,150.0,2022-10-06 10:25:24 -0700,00:00:24,,150.0,,00:00:00,,150.0,,00:00:00,,78.0,,00:00:00,,2.0,,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,212:27:21
613579952,,0.0,,00:00:00,38.5,55.0,2022-09-01 10:41:57 -0700,00:00:00,50.0,52.0,2022-09-08 18:39:33 -0700,00:00:00,51.5,53.0,2022-09-15 18:25:42 -0700,00:00:00,52.0,52.0,2022-09-24 21:23:48 -0700,00:00:00,52.0,52.0,2022-10-01 18:13:36 -0700,00:00:00,44.0,52.0,2022-10-13 21:26:17 -0700,00:00:00,52.0,52.0,2022-10-20 21:41:22 -0700,00:00:00,49.0,53.0,2022-10-27 00:53:24 -0700,00:00:00,44.0,53.0,2022-11-02 20:55:25 -0700,00:00:00,,55.0,,00:00:00,136.0,150.0,2022-10-06 10:20:11 -0700,00:00:00,,150.0,,00:00:00,,150.0,2022-10-03 21:12:56 -0700,00:00:00,78.0,78.0,2022-12-02 17:10:16 -0800,00:00:00,2.0,2.0,2022-12-02 17:09:09 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
795533292,,0.0,,00:00:00,45.0,55.0,2022-09-01 21:36:49 -0700,00:00:00,50.0,52.0,2022-09-08 21:43:43 -0700,00:00:00,42.0,53.0,2022-09-15 21:04:37 -0700,00:00:00,43.0,52.0,2022-09-24 21:55:49 -0700,00:00:00,50.0,52.0,2022-10-01 19:31:21 -0700,00:00:00,51.0,52.0,2022-10-13 21:26:10 -0700,00:00:00,48.0,52.0,2022-10-20 21:47:32 -0700,00:00:00,49.0,53.0,2022-10-27 20:39:17 -0700,00:00:00,50.0,53.0,2022-11-03 18:43:36 -0700,00:00:00,,55.0,,00:00:00,108.0,150.0,2022-10-06 11:29:27 -0700,01:04:27,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 20:17:07 -0800,00:00:00,2.0,2.0,2022-12-02 20:20:49 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,01:04:27
961061035,,0.0,,00:00:00,41.0,55.0,2022-09-01 18:04:21 -0700,00:00:00,45.0,52.0,2022-09-08 19:42:14 -0700,00:00:00,31.0,53.0,2022-09-15 20:21:27 -0700,00:00:00,44.5,52.0,2022-09-24 21:13:52 -0700,00:00:00,,52.0,,00:00:00,39.0,52.0,2022-10-13 17:10:58 -0700,00:00:00,40.0,52.0,2022-10-20 20:56:24 -0700,00:00:00,36.0,53.0,2022-10-27 21:20:01 -0700,00:00:00,25.0,53.0,2022-11-03 21:27:37 -0700,00:00:00,52.0,55.0,2022-11-16 16:45:49 -0800,00:00:00,111.5,150.0,2022-10-06 10:23:00 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,68.5,78.0,2022-12-01 17:55:03 -0800,00:00:00,2.0,2.0,2022-12-01 18:00:26 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-09-01 18:07:46 -0700,00:00:00,00:00:00
524269695,,0.0,,00:00:00,46.0,55.0,2022-09-01 20:20:22 -0700,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,,52.0,,00:00:00,50.0,52.0,2022-10-01 21:37:33 -0700,00:00:00,43.0,52.0,2022-10-13 21:59:48 -0700,00:00:48,40.0,52.0,2022-10-20 21:56:16 -0700,00:00:00,46.0,53.0,2022-10-27 21:59:55 -0700,00:00:55,42.0,53.0,2022-11-03 21:57:12 -0700,00:00:00,,55.0,,00:00:00,113.5,150.0,2022-10-06 11:44:02 -0700,01:19:02,,150.0,,00:00:00,,150.0,,00:00:00,19.0,78.0,2022-12-02 21:58:58 -0800,00:00:00,2.0,2.0,2022-12-02 22:00:18 -0800,00:01:18,,15.0,,00:00:00,,0.0,,00:00:00,01:22:03
233084695,,0.0,,00:00:00,44.0,55.0,2022-08-28 09:56:46 -0700,00:00:00,45.5,52.0,2022-09-05 12:23:50 -0700,00:00:00,38.0,53.0,2022-09-15 20:25:01 -0700,00:00:00,27.5,52.0,2022-09-23 15:48:40 -0700,00:00:00,26.0,52.0,2022-10-01 11:20:19 -0700,00:00:00,37.0,52.0,2022-10-13 15:42:07 -0700,00:00:00,29.0,52.0,2022-10-19 17:56:18 -0700,00:00:00,16.0,53.0,2022-10-26 14:44:01 -0700,00:00:00,10.0,53.0,2022-11-02 09:16:38 -0700,00:00:00,,55.0,,00:00:00,79.0,150.0,2022-10-06 10:17:07 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,,78.0,,00:00:00,,2.0,,00:00:00,,15.0,,00:00:00,,0.0,2022-08-24 16:05:06 -0700,00:00:00,00:00:00
618644141,,0.0,,00:00:00,48.5,55.0,2022-09-01 21:57:23 -0700,00:00:00,50.0,52.0,2022-09-08 21:55:54 -0700,00:00:00,51.5,53.0,2022-09-15 21:59:00 -0700,00:00:00,50.0,52.0,2022-09-24 19:07:57 -0700,00:00:00,50.0,52.0,2022-10-01 21:48:17 -0700,00:00:00,50.0,52.0,2022-10-13 16:40:04 -0700,00:00:00,,52.0,,00:00:00,50.0,53.0,2022-10-27 21:59:22 -0700,00:00:22,50.0,53.0,2022-11-03 21:56:32 -0700,00:00:00,,55.0,,00:00:00,,150.0,,00:00:00,107.0,150.0,2022-10-06 18:21:40 -0700,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 21:53:09 -0800,00:00:00,2.0,2.0,2022-12-02 21:54:52 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-09-01 21:57:44 -0700,00:00:00,00:00:22
927131401,,0.0,,00:00:00,40.0,55.0,2022-09-01 19:51:09 -0700,00:00:00,46.5,52.0,2022-09-08 20:31:59 -0700,00:00:00,47.5,53.0,2022-09-15 21:01:58 -0700,00:00:00,41.0,52.0,2022-09-24 21:54:38 -0700,00:00:00,47.0,52.0,2022-10-01 21:27:34 -0700,00:00:00,41.0,52.0,2022-10-13 21:57:32 -0700,00:00:00,33.0,52.0,2022-10-20 21:06:54 -0700,00:00:00,35.0,53.0,2022-10-27 21:26:32 -0700,00:00:00,42.0,53.0,2022-11-03 21:36:16 -0700,00:00:00,,55.0,,00:00:00,142.5,150.0,2022-10-06 10:22:50 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,75.5,78.0,2022-12-02 19:25:30 -0800,00:00:00,2.0,2.0,2022-12-02 19:21:16 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
512795474,,0.0,,00:00:00,49.0,55.0,2022-09-01 20:35:05 -0700,00:00:00,51.0,52.0,2022-09-08 20:31:57 -0700,00:00:00,50.0,53.0,2022-09-15 20:37:21 -0700,00:00:00,52.0,52.0,2022-09-24 20:24:42 -0700,00:00:00,47.0,52.0,2022-10-01 21:49:32 -0700,00:00:00,52.0,52.0,2022-10-13 21:39:11 -0700,00:00:00,49.0,52.0,2022-10-20 21:54:03 -0700,00:00:00,44.0,53.0,2022-10-27 21:48:43 -0700,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,146.0,150.0,2022-10-06 10:20:12 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 20:49:15 -0800,00:00:00,2.0,2.0,2022-12-02 21:14:32 -0800,00:00:00,2.0,15.0,2022-12-02 21:40:45 -0800,00:00:00,,0.0,2022-08-29 15:54:45 -0700,00:00:00,00:00:00
331964985,,0.0,,00:00:00,40.0,55.0,2022-09-01 22:38:34 -0700,00:39:34,48.5,52.0,2022-09-08 17:46:22 -0700,00:00:00,42.0,53.0,2022-09-15 18:07:31 -0700,00:00:00,50.0,52.0,2022-09-24 19:28:57 -0700,00:00:00,47.0,52.0,2022-10-01 20:59:14 -0700,00:00:00,46.0,52.0,2022-10-13 19:37:29 -0700,00:00:00,46.0,52.0,2022-10-20 18:44:12 -0700,00:00:00,,53.0,,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,84.0,150.0,2022-10-06 10:23:37 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-01 18:13:07 -0800,00:00:00,2.0,2.0,2022-12-01 18:18:23 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:39:34
855495962,,0.0,,00:00:00,47.0,55.0,2022-09-01 20:30:22 -0700,00:00:00,46.0,52.0,2022-09-08 13:19:13 -0700,00:00:00,50.0,53.0,2022-09-15 20:34:39 -0700,00:00:00,52.0,52.0,2022-09-24 18:01:22 -0700,00:00:00,46.0,52.0,2022-10-01 21:36:13 -0700,00:00:00,46.0,52.0,2022-10-13 12:18:51 -0700,00:00:00,43.0,52.0,2022-10-20 20:57:42 -0700,00:00:00,50.0,53.0,2022-10-27 18:17:49 -0700,00:00:00,46.0,53.0,2022-11-03 20:51:06 -0700,00:00:00,,55.0,,00:00:00,137.5,150.0,2022-10-06 12:29:44 -0700,02:04:44,,150.0,,00:00:00,,150.0,2022-10-05 17:59:01 -0700,00:00:00,76.5,78.0,2022-12-01 22:17:17 -0800,00:00:00,2.0,2.0,2022-12-01 22:32:13 -0800,00:00:00,6.5,15.0,2022-12-02 21:33:45 -0800,00:00:00,,0.0,,00:00:00,02:04:44
998650703,,0.0,2022-08-23 15:51:31 -0700,00:00:00,12.0,55.0,2022-08-27 19:26:46 -0700,00:00:00,20.0,52.0,2022-09-08 20:07:43 -0700,00:00:00,18.0,53.0,2022-09-15 20:20:52 -0700,00:00:00,35.0,52.0,2022-09-24 20:59:47 -0700,00:00:00,30.0,52.0,2022-10-01 21:15:40 -0700,00:00:00,34.0,52.0,2022-10-13 18:06:02 -0700,00:00:00,26.0,52.0,2022-10-20 21:11:53 -0700,00:00:00,36.0,53.0,2022-10-27 19:23:30 -0700,00:00:00,40.0,53.0,2022-11-03 20:22:55 -0700,00:00:00,50.0,55.0,2022-11-17 20:49:46 -0800,00:00:00,90.0,150.0,2022-10-06 10:22:10 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,47.0,78.0,2022-12-02 17:12:33 -0800,00:00:00,1.0,2.0,2022-12-02 17:13:06 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
856742706,,0.0,,00:00:00,30.0,55.0,2022-08-28 20:08:59 -0700,00:00:00,31.0,52.0,2022-09-08 21:38:41 -0700,00:00:00,35.0,53.0,2022-09-15 21:33:43 -0700,00:00:00,34.5,52.0,2022-09-24 21:39:47 -0700,00:00:00,2.0,52.0,2022-10-01 19:10:53 -0700,00:00:00,13.0,52.0,2022-10-13 18:53:20 -0700,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,10.0,53.0,2022-11-03 20:29:35 -0700,00:00:00,,55.0,,00:00:00,64.0,150.0,2022-10-06 10:21:28 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,,78.0,,00:00:00,,2.0,,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
779856123,,0.0,,00:00:00,44.0,55.0,2022-09-01 21:40:15 -0700,00:00:00,39.0,52.0,2022-09-08 21:56:38 -0700,00:00:00,42.0,53.0,2022-09-15 21:49:15 -0700,00:00:00,35.0,52.0,2022-09-24 21:56:27 -0700,00:00:00,48.0,52.0,2022-10-01 18:53:49 -0700,00:00:00,48.0,52.0,2022-10-13 19:30:15 -0700,00:00:00,38.0,52.0,2022-10-20 21:59:29 -0700,00:00:29,41.0,53.0,2022-10-27 20:55:31 -0700,00:00:00,38.0,53.0,2022-11-03 21:56:37 -0700,00:00:00,51.0,55.0,2022-11-17 21:45:41 -0800,00:00:00,42.0,150.0,2022-10-06 10:25:11 -0700,00:00:11,,150.0,,00:00:00,,150.0,,00:00:00,77.0,78.0,2022-12-02 19:53:35 -0800,00:00:00,2.0,2.0,2022-12-02 20:02:16 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:40
448105180,,0.0,,00:00:00,29.0,55.0,2022-09-01 21:49:48 -0700,00:00:00,,52.0,,00:00:00,33.5,53.0,2022-09-15 15:10:31 -0700,00:00:00,21.5,52.0,2022-09-24 21:59:33 -0700,00:00:33,39.0,52.0,2022-10-01 19:13:12 -0700,00:00:00,36.0,52.0,2022-10-13 20:17:24 -0700,00:00:00,50.0,52.0,2022-10-20 21:36:32 -0700,00:00:00,27.0,53.0,2022-10-27 19:46:50 -0700,00:00:00,47.0,53.0,2022-11-03 20:14:50 -0700,00:00:00,51.0,55.0,2022-11-14 21:54:32 -0800,00:00:00,41.0,150.0,2022-10-06 10:25:33 -0700,00:00:33,,150.0,,00:00:00,,150.0,,00:00:00,66.5,78.0,2022-12-02 21:12:39 -0800,00:00:00,2.0,2.0,2022-12-02 21:11:54 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:01:06
152653717,,0.0,2022-08-23 18:40:25 -0700,00:00:00,44.0,55.0,2022-08-29 18:31:30 -0700,00:00:00,46.0,52.0,2022-09-08 19:57:25 -0700,00:00:00,45.5,53.0,2022-09-15 20:30:26 -0700,00:00:00,47.5,52.0,2022-09-24 20:39:38 -0700,00:00:00,51.0,52.0,2022-10-01 19:42:59 -0700,00:00:00,49.5,52.0,2022-10-13 21:10:45 -0700,00:00:00,46.0,52.0,2022-10-20 21:56:28 -0700,00:00:00,50.0,53.0,2022-10-27 21:57:51 -0700,00:00:00,50.0,53.0,2022-11-03 19:36:34 -0700,00:00:00,,55.0,,00:00:00,132.5,150.0,2022-10-06 11:42:15 -0700,01:17:15,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 21:58:02 -0800,00:00:00,2.0,2.0,2022-12-02 21:58:29 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-08-25 13:57:10 -0700,00:00:00,01:17:15
869335817,,0.0,,00:00:00,,55.0,,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,47.5,52.0,2022-09-24 21:55:54 -0700,00:00:00,50.0,52.0,2022-10-01 21:50:37 -0700,00:00:00,48.0,52.0,2022-10-13 21:59:04 -0700,00:00:04,48.0,52.0,2022-10-20 21:54:48 -0700,00:00:00,50.0,53.0,2022-10-27 21:45:58 -0700,00:00:00,46.0,53.0,2022-11-03 21:57:29 -0700,00:00:00,55.0,55.0,2022-11-17 21:26:21 -0800,00:00:00,,150.0,,00:00:00,118.0,150.0,2022-10-06 18:18:47 -0700,00:00:00,,150.0,,00:00:00,76.5,78.0,2022-12-02 21:23:40 -0800,00:00:00,2.0,2.0,2022-12-02 21:28:10 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:04
357395409,,0.0,,00:00:00,9.0,55.0,2022-09-01 21:21:31 -0700,00:00:00,49.0,52.0,2022-09-08 19:47:11 -0700,00:00:00,45.0,53.0,2022-09-15 17:18:01 -0700,00:00:00,42.5,52.0,2022-09-24 17:39:51 -0700,00:00:00,38.0,52.0,2022-10-01 21:36:42 -0700,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,99.5,150.0,2022-10-06 10:23:23 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,,78.0,,00:00:00,,2.0,,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
663677168,,0.0,,00:00:00,33.0,55.0,2022-09-01 21:49:36 -0700,00:00:00,49.0,52.0,2022-09-08 21:53:32 -0700,00:00:00,51.5,53.0,2022-09-15 21:39:43 -0700,00:00:00,40.0,52.0,2022-09-24 21:47:35 -0700,00:00:00,48.0,52.0,2022-10-01 21:49:28 -0700,00:00:00,45.0,52.0,2022-10-13 19:27:13 -0700,00:00:00,48.0,52.0,2022-10-20 21:48:43 -0700,00:00:00,50.0,53.0,2022-10-27 18:52:10 -0700,00:00:00,50.0,53.0,2022-11-03 21:50:32 -0700,00:00:00,,55.0,,00:00:00,80.0,150.0,2022-10-06 10:21:08 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 21:57:21 -0800,00:00:00,2.0,2.0,2022-12-02 21:44:09 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
612588975,,0.0,,00:00:00,37.0,55.0,2022-08-30 14:53:29 -0700,00:00:00,40.5,52.0,2022-09-07 15:36:43 -0700,00:00:00,42.0,53.0,2022-09-10 13:51:26 -0700,00:00:00,42.5,52.0,2022-09-19 20:46:54 -0700,00:00:00,41.0,52.0,2022-09-30 15:38:56 -0700,00:00:00,42.0,52.0,2022-10-12 16:03:42 -0700,00:00:00,48.0,52.0,2022-10-19 17:54:52 -0700,00:00:00,,53.0,,00:00:00,48.0,53.0,2022-11-01 01:40:37 -0700,00:00:00,50.0,55.0,2022-11-14 13:53:37 -0800,00:00:00,134.0,150.0,2022-10-06 10:24:16 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-11-29 01:24:21 -0800,00:00:00,2.0,2.0,2022-11-29 01:42:07 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
